"Participant","Location","Study","HPPprior","HPP","totalStudies","Item","LookingTime","ItemCenter","ItemNovel",".fitted",".resid",".scresid"
"baby86","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",5223.17,-0.5,-1,4815.47491314748,407.69508685252,0.287448115383001
"baby86","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",3526.83,0.5,0,4755.02748234783,-1228.19748234783,-0.865948751908164
"baby88","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",7439.83,-0.5,-1,6916.01757478576,523.812425214241,0.369317412197561
"baby88","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",6834.83,0.5,0,6855.57014398611,-20.7401439861096,-0.0146229755860067
"baby93","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",4049,-0.5,-1,4959.20403584209,-910.204035842088,-0.641745370876775
"baby93","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",4063.67,0.5,0,4220.91957626388,-157.24957626388,-0.110869852984466
"baby94","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",5295.83,-0.5,-1,5852.2576572298,-556.4276572298,-0.392312997079464
"baby94","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",5165.67,0.5,0,5113.97319765159,51.6968023484078,0.0364491721524053
"baby97","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",7692.5,-0.5,-1,9073.1548096982,-1380.6548096982,-0.973439798124885
"baby97","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",12255.67,0.5,0,9012.70737889855,3242.96262110145,2.28647222827666
"baby98","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",4299.67,-0.5,-1,5058.43939778067,-758.769397780668,-0.534975378502036
"baby98","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",4074,0.5,0,4320.15493820246,-246.15493820246,-0.173553165981889
"SS2F1.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Novel",8231.5,-0.5,-1,7763.91325799833,467.586742001668,0.32967512266116
"SS2F1.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Novel",9483.5,0.5,0,9059.1398847558,424.360115244199,0.299197903787307
"SS2F1.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",7067,-0.5,-1,6984.80294223907,82.1970577609327,0.0579535788027653
"SS2F1.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",7583.5,0.5,0,7602.19254021798,-18.6925402179777,-0.0131792990169693
"SS2F11.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",6765,-0.5,-1,7158.31407987869,-393.31407987869,-0.277308691374115
"SS2F11.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7326.5,0.5,0,7097.86664907904,228.63335092096,0.161199455071441
"SS2F12.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",11010,-0.5,-1,9860.42588637854,1149.57411362146,0.810514826177207
"SS2F12.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",9173,0.5,0,9122.14142680034,50.8585731996645,0.0358581731513491
"SS2F12.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7725,-0.5,-1,7516.2280931513,208.771906848697,0.147196012666892
"SS2F12.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",6292.5,0.5,0,6777.9436335731,-485.443633573095,-0.342265242077199
"SS2F13.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",4980,-0.5,-1,6490.09128828079,-1510.09128828079,-1.06469984277643
"SS2F13.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7354,0.5,0,6429.64385748114,924.356142518864,0.651723407218454
"SS2F14.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",5420,-0.5,-1,5505.207497856,-85.2074978559986,-0.060076109487353
"SS2F14.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",5339,0.5,0,6122.59709583491,-783.597095834909,-0.552480311097831
"SS2F14.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",10073.5,-0.5,-1,9347.95564847745,725.544351522549,0.511549840058243
"SS2F14.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",9777,0.5,0,9287.5082176778,489.491782322199,0.345119416106381
"SS2F15.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",9707,-0.5,-1,8409.40204332273,1297.59795667727,0.914880014991793
"SS2F15.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7675,0.5,0,8348.95461252308,-673.954612523081,-0.475176153627574
"SS2F15.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",6853.5,-0.5,-1,7971.07316778954,-1117.57316778954,-0.787952347828811
"SS2F15.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",10391,0.5,0,8588.46276576845,1802.53723423155,1.27089078970181
"SS2F18.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7505,-0.5,-1,8004.42044843535,-499.420448435349,-0.352119687766571
"SS2F18.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7796.5,0.5,0,7266.13598885714,530.364011142859,0.373936651155013
"SS2F19.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",8667.5,-0.5,-1,8358.39792722775,309.102072772248,0.217934459218791
"SS2F19.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7565,0.5,0,7620.11346764954,-55.113467649544,-0.0388581146032162
"SS2F20.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",11800,-0.5,-1,9919.16865810081,1880.83134189919,1.32609256774727
"SS2F20.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",8537.5,0.5,0,9180.8841985226,-643.384198522597,-0.453622281201106
"SS2F21.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",8320,-0.5,-1,8169.24240016092,150.757599839081,0.106292642101632
"SS2F21.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7415,0.5,0,7430.95794058271,-15.9579405827108,-0.0112512514715524
"SS2F22.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",5276,-0.5,-1,6099.23323436178,-823.233234361785,-0.580426032515689
"SS2F22.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",6030,0.5,0,6038.78580356213,-8.78580356213479,-0.00619448886558318
"SS2F23.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",6991.5,-0.5,-1,7512.99629017629,-521.496290176294,-0.367684405882056
"SS2F23.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7017.5,0.5,0,6774.71183059809,242.788169401914,0.171179403388578
"SS2F25.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",9338,-0.5,-1,8904.19241788994,433.807582110063,0.305858902738021
"SS2F25.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",8330,0.5,0,8165.90795831173,164.092041688271,0.115694178452793
"SS2F3.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",11133.5,-0.5,-1,9233.5674946748,1899.9325053252,1.33955996925759
"SS2F3.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",9431.5,0.5,0,9850.95709265371,-419.457092653709,-0.295740995306518
"SS2F3.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",8056.5,-0.5,-1,7629.77710211562,426.722897884383,0.300863799303056
"SS2F3.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7275,0.5,0,7569.32967131597,-294.329671315967,-0.207519079943384
"SS2F6.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",9047.5,-0.5,-1,7290.81800185415,1756.68199814585,1.23856025244899
"SS2F6.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",5392.5,0.5,0,7230.3705710545,-1837.8705710545,-1.29580279234172
"SS2F7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",6802.5,-0.5,-1,6775.87638520746,26.6236147925392,0.0187711555610842
"SS2F7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",7298.5,0.5,0,7393.26598318637,-94.7659831863712,-0.0668153827401738
"SS2F8.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",5070,-0.5,-1,4883.37058425237,186.629415747627,0.131584302979574
"SS2F8.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",4053.5,0.5,0,5500.76018223128,-1447.26018223128,-1.02040035621457
"SS2M1.B","Wisconsin","Saffran & Wilson (2003)",4,5,5,"Novel",5165,-0.5,-1,4860.28903070366,304.710969296337,0.214838482692934
"SS2M1.B","Wisconsin","Saffran & Wilson (2003)",4,5,5,"Novel",5928.5,0.5,0,6833.35268623969,-904.85268623969,-0.637972366473312
"SS2M10.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",5634,-0.5,-1,6045.67901891228,-411.679018912283,-0.290257013010965
