"Participant","Location","Study","HPPprior","HPP","totalStudies","Item","LookingTime","ItemCenter","ItemNovel",".fitted",".resid",".scresid"
"SS2M7.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",9765,0.5,0,8546.31954685609,1218.68045314391,0.863530040054347
"SS2M7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",4634,-0.5,-1,4770.7891006046,-136.789100604599,-0.0969257340752141
"SS2M7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",4178,0.5,0,5373.35358229241,-1195.35358229241,-0.847001134820189
"SS2M9.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",5957.5,-0.5,-1,6124.79320829614,-167.293208296135,-0.118540270739637
"SS2M9.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",6416,0.5,0,6727.35768998395,-311.357689983945,-0.220621179087145
"G3M2.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",7633,-0.5,-1,6387.29129508699,1245.70870491301,0.882681662017727
"G3M2.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",5457,0.5,0,6322.74275823431,-865.742758234309,-0.613446188265526
"G3M9.P","Wisconsin","Saffran et al. (2008)",2,3,3,"Familiar",5805,-0.5,-1,5033.73809642376,771.261903576244,0.546499142387525
"G3M9.P","Wisconsin","Saffran et al. (2008)",2,3,3,"Novel",4732,0.5,0,5636.30257811157,-904.302578111567,-0.640768824578595
"G3M11.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",4104,-0.5,-1,5208.35917717278,-1104.35917717278,-0.782524510045446
"G3M11.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",5885,0.5,0,5143.8106403201,741.1893596799,0.52519040229216
"G3F4.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",6389,-0.5,-1,6972.00512848011,-583.005128480107,-0.41310455144296
"G3F4.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",8239,0.5,0,6907.45659162743,1331.54340837257,0.94350223620949
"G3M13.P","Wisconsin","Saffran et al. (2008)",5,6,6,"Familiar",3552,-0.5,-1,3481.49324212962,70.5067578703815,0.0499595306471394
"G3M13.P","Wisconsin","Saffran et al. (2008)",5,6,6,"Novel",5924,0.5,0,6085.39677943891,-161.396779438905,-0.114362191544122
"G3F9.P","Wisconsin","Saffran et al. (2008)",3,4,4,"Familiar",4962,-0.5,-1,5660.15215674059,-698.152156740591,-0.494695191277546
"G3F9.P","Wisconsin","Saffran et al. (2008)",3,4,4,"Novel",8230,0.5,0,6929.82965696889,1300.17034303111,0.921271975355584
"G3M19.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",3197,-0.5,-1,4669.26670919395,-1472.26670919395,-1.04321565762474
"G3M19.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",5374,0.5,0,4604.71817234127,769.28182765873,0.545096104345887
"G3F14.P","Wisconsin","Saffran et al. (2008)",3,4,4,"Familiar",3372,-0.5,-1,3561.56934768337,-189.569347683373,-0.134324650876114
"G3F14.P","Wisconsin","Saffran et al. (2008)",3,4,4,"Novel",4300,0.5,0,4831.24684791168,-531.246847911676,-0.376429777529011
"G3F18.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",5848,-0.5,-1,5844.01686861185,3.98313138814774,0.00282235888684003
"G3F18.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",5813,0.5,0,5779.46833175917,33.5316682408293,0.0237597991699906
"G3F20.P","Wisconsin","Saffran et al. (2008)",0,1,1,"Familiar",4313,-0.5,-1,5447.23034754693,-1134.23034754693,-0.80369056131271
"G3F20.P","Wisconsin","Saffran et al. (2008)",0,1,1,"Novel",5297,0.5,0,4715.56879215375,581.431207846245,0.411989306060551
"G3M31.P","Wisconsin","Saffran et al. (2008)",2,3,3,"Familiar",3652,-0.5,-1,4511.75364047528,-859.753640475284,-0.609202431762335
"G3M31.P","Wisconsin","Saffran et al. (2008)",2,3,3,"Novel",5512,0.5,0,5114.31812216309,397.681877836906,0.281788591103988
"G3M27.P","Wisconsin","Saffran et al. (2008)",0,1,1,"Familiar",3425,-0.5,-1,4954.51960107262,-1529.51960107262,-1.08378379169932
"G3M27.P","Wisconsin","Saffran et al. (2008)",0,1,1,"Novel",4889,0.5,0,4222.85804567945,666.141954320548,0.472013469168507
