"Participant","Location","Study","HPPprior","HPP","totalStudies","Item","LookingTime","ItemCenter","ItemNovel",".fitted",".resid",".scresid"
"baby54153","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",5755.17,-0.5,-1,7240.21920514524,-1485.04920514524,-1.04704260754714
"baby54153","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",7750.83,0.5,0,6501.93474556704,1248.89525443296,0.880540886607757
"baby54163","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",6388,-0.5,-1,7023.68866533857,-635.688665338572,-0.44819600282481
"baby54163","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",6548.5,0.5,0,6285.40420576037,263.095794239629,0.185497224927577
"baby54177","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Familiar",5053,-0.5,-1,5491.43567952494,-438.43567952494,-0.309121634179521
"baby54177","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Novel",3853.5,0.5,0,4753.15121994674,-899.65121994674,-0.634304342207888
"baby54295","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Familiar",7073.83,-0.5,-1,7192.37336997532,-118.543369975317,-0.0835796947174161
"baby54295","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Novel",6306.33,0.5,0,6454.08891039712,-147.758910397116,-0.104178281968367
"baby54489","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Familiar",6584.83,-0.5,-1,7779.92965511111,-1195.09965511111,-0.842611985401412
"baby54489","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Novel",8340.67,0.5,0,7041.64519553291,1299.02480446709,0.915885018371909
"baby54607","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",1,2,2,"Familiar",5616.33,-0.5,-1,5870.68707372779,-254.357073727788,-0.179335939039108
"baby54607","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",1,2,2,"Novel",5303,0.5,0,5810.23964292814,-507.239642928141,-0.357632270057218
"baby54711","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",16625.5,-0.5,-1,14284.1458698273,2341.35413017271,1.6507853915908
"baby54711","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",15406.83,0.5,0,13545.8614102491,1860.96858975091,1.31208676320294
"baby54916","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",9547.33,-0.5,-1,8608.22075426619,939.109245733807,0.662124453531884
"baby54916","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",7556.67,0.5,0,7869.93629468799,-313.266294687992,-0.220870229020234
"baby54953","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",9747,-0.5,-1,8569.8193767061,1177.1806232939,0.829978067458756
"baby54953","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",7256,0.5,0,7831.5349171279,-575.5349171279,-0.405784251643761
"baby54965","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",9526.5,-0.5,-1,8519.94701339365,1006.55298660635,0.709676056577262
"baby54965","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",7345.33,0.5,0,7781.66255381545,-436.33255381545,-0.307638813126026
"baby55012","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",1,2,2,"Familiar",5160.83,-0.5,-1,5973.72443331972,-812.894433319721,-0.573135963559128
"baby55012","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",1,2,2,"Novel",6029.5,0.5,0,5913.27700252008,116.222997479925,0.0819437025498582
"baby55015","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Familiar",8689,-0.5,-1,8293.5309704527,395.469029547297,0.27882774689667
"baby55015","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Novel",7587.33,0.5,0,7555.2465108745,32.0834891254981,0.0226206512193556
"baby55348","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",6477.67,-0.5,-1,6738.21434540347,-260.544345403474,-0.183698311037603
"baby55348","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",5708,0.5,0,5999.92988582527,-291.929885825273,-0.205826869450792
"baby55503","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",4452.5,-0.5,-1,6528.01813183593,-2075.51813183593,-1.46335616977507
"baby55503","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",7180.33,0.5,0,5789.73367225773,1390.59632774227,0.980448055189083
"baby55547","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",13596.67,-0.5,-1,10609.4039876042,2987.26601239576,2.10618933313384
"baby55547","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",8770.67,0.5,0,9871.11952802604,-1100.44952802604,-0.775878361004012
"baby56526","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",9924.17,-0.5,-1,7815.28933939911,2108.88066060089,1.4868786153556
"baby56526","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",5094.33,0.5,0,7077.00487982091,-1982.67487982091,-1.39789649318917
"baby10","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",8213.83,-0.5,-1,6922.0359003792,1291.7940996208,0.910786967727907
"baby10","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",6076.66,0.5,0,6861.58846957955,-784.92846957955,-0.553418397639005
"baby11","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",3963.33,-0.5,-1,6320.74089731403,-2357.41089731403,-1.66210630895716
"baby11","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",7730.33,0.5,0,5582.45643773583,2147.87356226417,1.51437078820206
"baby15","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",7185.5,-0.5,-1,6780.54606502218,404.953934977818,0.285515134816143
"baby15","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",5717.5,0.5,0,6042.26160544398,-324.761605443981,-0.22897506494541
"baby23","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",4622,-0.5,-1,6200.40770935369,-1578.40770935369,-1.11286556569859
"baby23","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",6755.17,0.5,0,5462.12324977549,1293.04675022451,0.911670156345433
"baby25","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",3221,-0.5,-1,4084.32998546848,-863.329985468482,-0.608695843899762
"baby25","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",3606,0.5,0,4023.88255466884,-417.882554668835,-0.294630533569509
"baby28","Wisconsin","Santolin & Saffran (2019)",3,4,4,"Familiar",5842.83,-0.5,-1,5564.91935031777,277.910649682231,0.195942525204034
"baby28","Wisconsin","Santolin & Saffran (2019)",3,4,4,"Novel",6909,0.5,0,6860.14597707523,48.8540229247692,0.0344448139328254
"baby30","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",3823.33,-0.5,-1,4677.5953790333,-854.265379033299,-0.602304790239452
"baby30","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",3548.67,0.5,0,3939.3109194551,-390.640919455098,-0.275423659703501
"baby31","Wisconsin","Santolin & Saffran (2019)",3,4,4,"Familiar",3233.33,-0.5,-1,4189.37820399863,-956.048203998631,-0.674067364897571
"baby31","Wisconsin","Santolin & Saffran (2019)",3,4,4,"Novel",5900.67,0.5,0,5484.60483075609,416.065169243908,0.293349175370978
"baby39","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",3990.25,-0.5,-1,5011.8563276254,-1021.6063276254,-0.720289502500986
"baby39","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",5276.25,0.5,0,4951.40889682575,324.841103174253,0.229031115284018
"baby49","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",9794.33,-0.5,-1,8728.10591666266,1066.22408333734,0.751747511516228
"baby49","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",9246.33,0.5,0,8667.65848586301,578.67151413699,0.407995727667479
"baby53","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",5418.5,-0.5,-1,6286.51591445919,-868.015914459192,-0.61199968547768
"baby53","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",7200.5,0.5,0,6226.06848365954,974.431516340455,0.687028626533245
"baby54","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",9212.5,-0.5,-1,10195.726722561,-983.226722561038,-0.693229738000264
"baby54","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",13688.17,0.5,0,10135.2792917614,3552.89070823861,2.50498632543312
"baby58","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",3677.67,-0.5,-1,4075.58511731123,-397.915117311233,-0.28055237534788
"baby58","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",3126.33,0.5,0,4015.13768651159,-888.807686511586,-0.626659045685974
"baby67","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Familiar",5487.83,-0.5,-1,5201.70741531927,286.122584680729,0.201732397892458
"baby67","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Novel",4278,0.5,0,5141.25998451962,-863.259984519624,-0.608646489322304
"baby70","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",5046,-0.5,-1,5685.41101722353,-639.411017223527,-0.450820468741716
"baby70","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",4976.67,0.5,0,4947.12655764533,29.543442354674,0.0208297764220756
"baby71","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Familiar",6400.83,-0.5,-1,6199.88849007017,200.941509929835,0.141674984096447
"baby71","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Novel",5990.33,0.5,0,6139.44105927052,-149.111059270518,-0.105131622421528
"baby74","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",9978.5,-0.5,-1,10063.4130652253,-84.9130652252716,-0.0598684521160989
"baby74","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",12574.17,0.5,0,10002.9656344256,2571.20436557438,1.81284264126742
"baby78","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",3295.67,-0.5,-1,4922.69669358736,-1627.02669358736,-1.14714466423077
"baby78","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",5736.33,0.5,0,4862.24926278771,874.080737212291,0.616275724148799
"baby79","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Familiar",5031.5,-0.5,-1,6903.28386135678,-1871.78386135678,-1.31971213355721
"baby79","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Novel",9209.67,0.5,0,6842.83643055714,2366.83356944286,1.66874981892414
"baby84","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",4039.33,-0.5,-1,5008.44035623816,-969.11035623816,-0.683276911553445
"baby84","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",4202.83,0.5,0,4270.15589665996,-67.3258966599587,-0.047468516295659
"baby86","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",5223.17,-0.5,-1,4815.4770057463,407.692994253697,0.287446324541376
"baby86","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",3526.83,0.5,0,4755.02957494665,-1228.19957494666,-0.865949277023896
"baby88","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",7439.83,-0.5,-1,6916.01714981706,523.812850182943,0.369317306539084
"baby88","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",6834.83,0.5,0,6855.56971901741,-20.7397190174088,-0.014622659912241
"baby93","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",4049,-0.5,-1,4959.20674851285,-910.206748512848,-0.641746579216335
"baby93","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",4063.67,0.5,0,4220.92228893465,-157.252288934647,-0.110871643901379
"baby94","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",5295.83,-0.5,-1,5852.25929954725,-556.429299547248,-0.392313724484704
"baby94","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",5165.67,0.5,0,5113.97483996905,51.695160030953,0.0364479742279529
"baby97","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",7692.5,-0.5,-1,9073.15179933157,-1380.65179933157,-0.973436607405473
"baby97","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",12255.67,0.5,0,9012.70436853193,3242.96563146807,2.28647184160204
"baby98","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",4299.67,-0.5,-1,5058.44199151467,-758.771991514674,-0.534976620152838
"baby98","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",4074,0.5,0,4320.15753193647,-246.157531936473,-0.173554804253725
"SS2F1.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Familiar",8231.5,-0.5,-1,7763.91072725781,467.589272742194,0.329676545192437
"SS2F1.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Novel",9483.5,0.5,0,9059.13735401527,424.362645984733,0.299199359763976
"SS2F1.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",7067,-0.5,-1,6984.80213762304,82.1978623769583,0.0579540825043261
"SS2F1.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",7583.5,0.5,0,7602.19173560195,-18.6917356019494,-0.0131787172549159
"SS2F11.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",6765,-0.5,-1,7158.31385963991,-393.313859639906,-0.277308231777761
"SS2F11.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7326.5,0.5,0,7097.86642884026,228.633571159742,0.161199433453451
"SS2F12.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",11010,-0.5,-1,9860.42321990827,1149.57678009173,0.810515816736972
"SS2F12.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",9173,0.5,0,9122.13876033007,50.8612396699282,0.0358600138113762
"SS2F12.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",7725,-0.5,-1,7516.22823627702,208.77176372298,0.147195750223876
"SS2F12.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",6292.5,0.5,0,6777.94377669882,-485.443776698819,-0.342264967390459
"SS2F13.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",4980,-0.5,-1,6490.09186892838,-1510.09186892838,-1.06469908377471
"SS2F13.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7354,0.5,0,6429.64443812873,924.35556187127,0.651722282634896
"SS2F14.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",5420,-0.5,-1,5505.20846658241,-85.2084665824086,-0.0600767265666546
"SS2F14.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",5339,0.5,0,6122.59806456132,-783.598064561316,-0.552480387817809
"SS2F14.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",10073.5,-0.5,-1,9347.95280388326,725.547196116744,0.51155128428643
"SS2F14.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",9777,0.5,0,9287.50537308361,489.494626916392,0.345121042973608
"SS2F15.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",9707,-0.5,-1,8409.40032361503,1297.59967638497,0.914880223501796
"SS2F15.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7675,0.5,0,8348.95289281538,-673.952892815381,-0.475174419684188
"SS2F15.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",6853.5,-0.5,-1,7971.07118109713,-1117.57118109713,-0.787950082408905
"SS2F15.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",10391,0.5,0,8588.46077907603,1802.53922092397,1.27089079576837
"SS2F18.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",7505,-0.5,-1,8004.42000644692,-499.420006446921,-0.352118989727516
"SS2F18.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7796.5,0.5,0,7266.13554686872,530.364453131279,0.373936552427282
"SS2F19.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",8667.5,-0.5,-1,8358.397060986,309.102939013999,0.217934830808551
"SS2F19.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7565,0.5,0,7620.1126014078,-55.1126014078009,-0.0388574612119241
"SS2F20.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",11800,-0.5,-1,9919.16592122545,1880.83407877455,1.32609304215683
"SS2F20.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",8537.5,0.5,0,9180.88146164724,-643.381461647245,-0.453619853750729
"SS2F21.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",8320,-0.5,-1,8169.24176062812,150.758239371885,0.106292976363511
"SS2F21.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7415,0.5,0,7430.95730104991,-15.9573010499143,-0.0112507882182146
"SS2F22.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",5276,-0.5,-1,6099.23428346525,-823.234283465247,-0.580426135238631
"SS2F22.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",6030,0.5,0,6038.7868526656,-8.78685266560024,-0.00619522174433459
"SS2F23.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",6991.5,-0.5,-1,7512.99643717543,-521.496437175428,-0.367684106031557
"SS2F23.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7017.5,0.5,0,6774.71197759723,242.788022402773,0.171179111895454
"SS2F25.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",9338,-0.5,-1,8904.19089749604,433.809102503958,0.305859639054185
"SS2F25.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",8330,0.5,0,8165.90643791784,164.093562082158,0.11569512345377
"SS2F3.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",11133.5,-0.5,-1,9233.56399484258,1899.93600515742,1.33956096681535
"SS2F3.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",9431.5,0.5,0,9850.95359282148,-419.453592821485,-0.29573820318625
"SS2F3.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",8056.5,-0.5,-1,7629.77631681333,426.72368318667,0.300864022820168
"SS2F3.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7275,0.5,0,7569.32888601368,-294.328886013682,-0.207518298532115
"SS2F6.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",9047.5,-0.5,-1,7290.81762280518,1756.68237719482,1.23855916051636
"SS2F6.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",5392.5,0.5,0,7230.37019200553,-1837.87019200553,-1.29580110309034
"SS2F7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",6802.5,-0.5,-1,6775.87583099659,26.6241690034076,0.0187715257114172
"SS2F7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",7298.5,0.5,0,7393.2654289755,-94.7654289755001,-0.0668149186680495
"SS2F8.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",5070,-0.5,-1,4883.3722982702,186.627701729798,0.131582950102038
"SS2F8.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",4053.5,0.5,0,5500.76189624911,-1447.26189624911,-1.02040044491595
"SS2M1.B","Wisconsin","Saffran & Wilson (2003)",4,5,5,"Familiar",5165,-0.5,-1,4860.2891877137,304.710812286298,0.214838136230543
"SS2M1.B","Wisconsin","Saffran & Wilson (2003)",4,5,5,"Novel",5928.5,0.5,0,6833.35284324972,-904.852843249718,-0.637971777069816
"SS2M10.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",5634,-0.5,-1,6045.6793398663,-411.679339866299,-0.290256920776398
"SS2M10.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",6546.5,0.5,0,6663.06893784521,-116.568937845207,-0.0821876098230085
"SS2M13.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",13156.5,-0.5,-1,9465.62831234711,3690.87168765289,2.60227062010651
"SS2M13.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7003.5,0.5,0,9405.18088154746,-2401.68088154746,-1.69331911966218
"SS2M15.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",5688.5,-0.5,-1,5710.46786212668,-21.9678621266758,-0.0154885693778079
"SS2M15.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",4595,0.5,0,5650.02043132703,-1055.02043132703,-0.743848311291559
"SS2M17.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",10391.5,-0.5,-1,8831.38036479547,1560.11963520453,1.09997145230638
"SS2M17.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7085,0.5,0,8093.09590521727,-1008.09590521727,-0.710763900347026
"SS2M18.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",9680,-0.5,-1,7910.4274214849,1769.5725785151,1.24764747217326
"SS2M18.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",7405,0.5,0,8527.81701946381,-1122.81701946381,-0.791648691359497
"SS2M19.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",8078.5,-0.5,-1,6736.79433530482,1341.70566469518,0.94597740792421
"SS2M19.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",3889,0.5,0,5998.50987572662,-2109.50987572662,-1.48732224715155
"SS2M2.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Familiar",4985,-0.5,-1,5337.59002528021,-352.590025280215,-0.248595654733475
"SS2M2.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Novel",6348.5,0.5,0,6632.81665203768,-284.316652037676,-0.200459114544616
"SS2M2.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",5697.5,-0.5,-1,5711.98870876272,-14.4887087627203,-0.0102153486566972
"SS2M2.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",4590,0.5,0,5651.54127796307,-1061.54127796307,-0.748445872262309
"SS2M24.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",7537.5,-0.5,-1,6774.81550120591,762.684498794093,0.537735156240192
"SS2M24.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",4530,0.5,0,6036.53104162771,-1506.53104162771,-1.06218850170847
"SS2M25.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",5707.5,-0.5,-1,6497.260990128,-789.760990128004,-0.556825594450092
"SS2M25.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",5630,0.5,0,5758.9765305498,-128.976530549803,-0.0909356554593364
"SS2M27.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",8417.5,-0.5,-1,7777.86875799805,639.631242001952,0.450975739506785
"SS2M27.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7303.5,0.5,0,7717.4213271984,-413.921327198401,-0.29183764702719
"SS2M28.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",8960,-0.5,-1,9418.8073779672,-458.807377967196,-0.323484819037801
"SS2M28.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",10061.5,0.5,0,8680.522918389,1380.977081611,0.973665949574653
"SS2M4.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",9695,-0.5,-1,8839.79992161529,855.200078384714,0.602963805471263
"SS2M4.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",8819,0.5,0,8779.35249081564,39.6475091843604,0.0279537076989188
"SS2M5.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",9432.5,-0.5,-1,8467.24739610625,965.252603893747,0.680556980752519
"SS2M5.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",9117,0.5,0,9084.63699408516,32.3630059148381,0.0228177261626974
"SS2M7.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",7393,-0.5,-1,7938.18287259269,-545.18287259269,-0.384384365535997
"SS2M7.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",9765,0.5,0,8555.5724705716,1209.4275294284,0.852713936793871
"SS2M7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",4634,-0.5,-1,4764.93636648833,-130.936366488329,-0.0923174492236976
