"Participant","Location","Study","HPPprior","HPP","totalStudies","Item","LookingTime","ItemCenter","ItemNovel",".fitted",".resid",".scresid"
"baby54965","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",9526.5,-0.5,-1,8519.94701342368,1006.55298657632,0.709676056569899
"baby54965","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",7345.33,0.5,0,7781.66255384547,-436.332553845472,-0.30763881315318
"baby55012","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",1,2,2,"Novel",5160.83,-0.5,-1,5973.72443331556,-812.894433315557,-0.573135963567344
"baby55012","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",1,2,2,"Familiar",6029.5,0.5,0,5913.2770025159,116.222997484096,0.0819437025543934
"baby55015","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Novel",8689,-0.5,-1,8293.53097047839,395.469029521606,0.278827746883982
"baby55015","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Familiar",7587.33,0.5,0,7555.24651090019,32.0834890998149,0.0226206512016877
"baby55348","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",6477.67,-0.5,-1,6738.21434539934,-260.544345399343,-0.183698311038265
"baby55348","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",5708,0.5,0,5999.92988582113,-291.929885821134,-0.205826869451879
"baby55503","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",4452.5,-0.5,-1,6528.01813182777,-2075.51813182777,-1.46335616979779
"baby55503","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",7180.33,0.5,0,5789.73367224956,1390.59632775044,0.980448055213919
"baby55547","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",13596.67,-0.5,-1,10609.4039876743,2987.26601232567,2.10618933312541
"baby55547","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",8770.67,0.5,0,9871.11952809612,-1100.44952809612,-0.775878361068523
"baby56526","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",9924.17,-0.5,-1,7815.28933941564,2108.88066058436,1.48687861537288
"baby56526","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",5094.33,0.5,0,7077.00487983743,-1982.67487983743,-1.39789649322801
"baby10","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",8213.83,-0.5,-1,6922.0359003792,1291.7940996208,0.91078696774563
"baby10","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",6076.66,0.5,0,6861.58846957954,-784.928469579544,-0.553418397649769
"baby11","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",3963.33,-0.5,-1,6320.74089728787,-2357.41089728787,-1.66210630897106
"baby11","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",7730.33,0.5,0,5582.45643770967,2147.87356229033,1.51437078824997
"baby15","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",7185.5,-0.5,-1,6780.54606500484,404.953934995156,0.285515134833922
"baby15","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",5717.5,0.5,0,6042.26160542664,-324.761605426635,-0.228975064937636
"baby23","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",4622,-0.5,-1,6200.40770932523,-1578.40770932523,-1.11286556570018
"baby23","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",6755.17,0.5,0,5462.12324974702,1293.04675025298,0.911670156383245
"baby25","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",3221,-0.5,-1,4084.32998541407,-863.329985414074,-0.608695843873245
"baby25","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",3606,0.5,0,4023.88255461442,-417.882554614421,-0.294630533536877
"baby28","Wisconsin","Santolin & Saffran (2019)",3,4,4,"Novel",5842.83,-0.5,-1,5564.91935032099,277.910649679008,0.195942525205575
"baby28","Wisconsin","Santolin & Saffran (2019)",3,4,4,"Familiar",6909,0.5,0,6860.14597707845,48.8540229215487,0.0344448139312249
"baby30","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",3823.33,-0.5,-1,4677.59537897564,-854.26537897564,-0.60230479021052
"baby30","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",3548.67,0.5,0,3939.31091939743,-390.640919397432,-0.275423659668202
"baby31","Wisconsin","Santolin & Saffran (2019)",3,4,4,"Novel",3233.33,-0.5,-1,4189.37820397548,-956.048203975479,-0.674067364894364
"baby31","Wisconsin","Santolin & Saffran (2019)",3,4,4,"Familiar",5900.67,0.5,0,5484.60483073294,416.065169267062,0.293349175393011
"baby39","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",3990.25,-0.5,-1,5011.85632758877,-1021.60632758877,-0.720289502489179
"baby39","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",5276.25,0.5,0,4951.40889678912,324.841103210883,0.229031115314301
"baby49","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",9794.33,-0.5,-1,8728.10591669728,1066.22408330272,0.751747511506443
"baby49","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",9246.33,0.5,0,8667.65848589763,578.671514102369,0.407995727651009
"baby53","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",5418.5,-0.5,-1,6286.51591444701,-868.015914447005,-0.611999685480996
"baby53","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",7200.5,0.5,0,6226.06848364735,974.431516352647,0.68702862655521
"baby54","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",9212.5,-0.5,-1,10195.7267226238,-983.226722623805,-0.693229738058008
"baby54","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",13688.17,0.5,0,10135.2792918242,3552.89070817585,2.50498632543761
"baby58","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",3677.67,-0.5,-1,4075.58511725666,-397.915117256657,-0.28055237531486
"baby58","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",3126.33,0.5,0,4015.137686457,-888.807686457004,-0.626659045659684
"baby67","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Novel",5487.83,-0.5,-1,5201.70741528629,286.122584713715,0.20173239791964
"baby67","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Familiar",4278,0.5,0,5141.25998448663,-863.259984486633,-0.608646489310887
"baby70","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",5046,-0.5,-1,5685.41101718519,-639.411017185193,-0.45082046872346
"baby70","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",4976.67,0.5,0,4947.12655760698,29.5434423930164,0.0208297764495145
"baby71","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Novel",6400.83,-0.5,-1,6199.88849005632,200.941509943682,0.141674984108967
"baby71","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Familiar",5990.33,0.5,0,6139.44105925667,-149.111059256666,-0.105131622413807
"baby74","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",9978.5,-0.5,-1,10063.4130652855,-84.9130652855019,-0.0598684521597296
"baby74","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",12574.17,0.5,0,10002.9656344858,2571.20436551415,1.81284264126023
"baby78","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",3295.67,-0.5,-1,4922.69669354902,-1627.02669354902,-1.14714466422606
"baby78","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",5736.33,0.5,0,4862.24926274937,874.080737250632,0.616275724187823
"baby79","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Novel",5031.5,-0.5,-1,6903.28386135642,-1871.78386135642,-1.31971213358263
"baby79","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Familiar",9209.67,0.5,0,6842.83643055677,2366.83356944323,1.66874981895687
"baby84","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",4039.33,-0.5,-1,5008.44035618685,-969.110356186846,-0.683276911530562
"baby84","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",4202.83,0.5,0,4270.15589660864,-67.325896608636,-0.0474685162603973
"baby86","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",5223.17,-0.5,-1,4815.47700570591,407.692994294088,0.287446324575447
"baby86","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",3526.83,0.5,0,4755.02957490626,-1228.19957490626,-0.865949277012264
"baby88","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",7439.83,-0.5,-1,6916.01714981694,523.812850183059,0.369317306546351
"baby88","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",6834.83,0.5,0,6855.56971901729,-20.7397190172887,-0.0146226599124409
"baby93","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",4049,-0.5,-1,4959.20674846059,-910.20674846059,-0.641746579191977
"baby93","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",4063.67,0.5,0,4220.92228888238,-157.252288882381,-0.110871643866685
"baby94","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",5295.83,-0.5,-1,5852.25929951211,-556.429299512112,-0.392313724467565
"baby94","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",5165.67,0.5,0,5113.9748399339,51.6951600660959,0.0364479742534398
"baby97","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",7692.5,-0.5,-1,9073.15179937282,-1380.65179937282,-0.973436607453494
"baby97","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",12255.67,0.5,0,9012.70436857316,3242.96563142684,2.28647184161746
"baby98","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",4299.67,-0.5,-1,5058.44199146432,-758.771991464318,-0.534976620127744
"baby98","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",4074,0.5,0,4320.15753188611,-246.15753188611,-0.173554804221593
"SS2F1.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Novel",8231.5,-0.5,-1,7763.91072730913,467.589272690871,0.329676545162666
"SS2F1.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Familiar",9483.5,0.5,0,9059.13735406659,424.362645933412,0.299199359733614
"SS2F1.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",7067,-0.5,-1,6984.80213764481,82.197862355195,0.0579540824901095
"SS2F1.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",7583.5,0.5,0,7602.19173562371,-18.6917356237091,-0.0131787172705141
"SS2F11.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",6765,-0.5,-1,7158.31385965037,-393.313859650374,-0.277308231790538
"SS2F11.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",7326.5,0.5,0,7097.86642885072,228.633571149279,0.161199433449211
"SS2F12.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",11010,-0.5,-1,9860.42321995592,1149.57678004408,0.810515816719146
"SS2F12.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",9173,0.5,0,9122.13876037772,50.8612396222834,0.0358600137784817
"SS2F12.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7725,-0.5,-1,7516.22823627973,208.771763720273,0.147195750224831
"SS2F12.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",6292.5,0.5,0,6777.94377670152,-485.443776701518,-0.342264967399021
"SS2F13.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",4980,-0.5,-1,6490.09186892603,-1510.09186892603,-1.06469908379377
"SS2F13.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",7354,0.5,0,6429.64443812638,924.35556187362,0.651722282649235
"SS2F14.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",5420,-0.5,-1,5505.2084665758,-85.2084665758039,-0.0600767265631668
"SS2F14.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",5339,0.5,0,6122.59806455471,-783.598064554708,-0.5524803878239
"SS2F14.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",10073.5,-0.5,-1,9347.95280393571,725.547196064294,0.511551284259404
"SS2F14.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",9777,0.5,0,9287.50537313605,489.494626863945,0.345121042943345
"SS2F15.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",9707,-0.5,-1,8409.40032364949,1297.59967635051,0.914880223495304
"SS2F15.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",7675,0.5,0,8348.95289284983,-673.952892849833,-0.475174419717724
"SS2F15.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",6853.5,-0.5,-1,7971.0711811378,-1117.5711811378,-0.787950082452914
"SS2F15.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",10391,0.5,0,8588.4607791167,1802.5392208833,1.27089079576442
"SS2F18.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7505,-0.5,-1,8004.42000645899,-499.420006458989,-0.352118989742876
"SS2F18.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",7796.5,0.5,0,7266.13554688078,530.36445311922,0.373936552426056
"SS2F19.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",8667.5,-0.5,-1,8358.39706100485,309.102938995145,0.217934830799499
"SS2F19.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",7565,0.5,0,7620.11260142665,-55.1126014266465,-0.0388574612259674
"SS2F20.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",11800,-0.5,-1,9919.16592127423,1880.83407872577,1.32609304214824
"SS2F20.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",8537.5,0.5,0,9180.88146169602,-643.381461696015,-0.453619853793942
"SS2F21.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",8320,-0.5,-1,8169.24176064334,150.758239356658,0.106292976354844
"SS2F21.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",7415,0.5,0,7430.95730106513,-15.9573010651329,-0.0112507882291635
"SS2F22.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",5276,-0.5,-1,6099.23428345541,-823.234283455409,-0.580426135242988
"SS2F22.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",6030,0.5,0,6038.78685265576,-8.78685265575677,-0.00619522173751495
"SS2F23.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",6991.5,-0.5,-1,7512.99643717807,-521.496437178072,-0.367684106040576
"SS2F23.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",7017.5,0.5,0,6774.71197759986,242.788022400136,0.171179111896926
"SS2F25.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",9338,-0.5,-1,8904.19089752536,433.809102474637,0.305859639039464
"SS2F25.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",8330,0.5,0,8165.90643794715,164.093562052846,0.115695123435354
"SS2F3.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",11133.5,-0.5,-1,9233.56399490746,1899.93600509254,1.33956096679567
"SS2F3.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",9431.5,0.5,0,9850.95359288636,-419.453592886361,-0.295738203237746
"SS2F3.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",8056.5,-0.5,-1,7629.77631683284,426.723683167162,0.300864022812268
"SS2F3.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",7275,0.5,0,7569.32888603319,-294.328886033186,-0.207518298549904
"SS2F6.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",9047.5,-0.5,-1,7290.81762281819,1756.68237718181,1.23855916053128
"SS2F6.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",5392.5,0.5,0,7230.37019201853,-1837.87019201853,-1.29580110312472
"SS2F7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",6802.5,-0.5,-1,6775.87583101435,26.6241689856497,0.0187715256992622
"SS2F7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",7298.5,0.5,0,7393.26542899325,-94.7654289932543,-0.0668149186818673
"SS2F8.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",5070,-0.5,-1,4883.37229825167,186.627701748326,0.131582950117662
"SS2F8.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",4053.5,0.5,0,5500.76189623058,-1447.26189623058,-1.02040044492274
"SS2M1.B","Wisconsin","Saffran & Wilson (2003)",4,5,5,"Novel",5165,-0.5,-1,4860.28918772398,304.710812276024,0.214838136227479
"SS2M1.B","Wisconsin","Saffran & Wilson (2003)",4,5,5,"Familiar",5928.5,0.5,0,6833.35284325999,-904.852843259991,-0.637971777089473
"SS2M10.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",5634,-0.5,-1,6045.67933987006,-411.679339870057,-0.290256920784695
"SS2M10.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",6546.5,0.5,0,6663.06893784896,-116.568937848961,-0.0821876098272541
"SS2M13.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",13156.5,-0.5,-1,9465.62831240181,3690.87168759819,2.60227062011858
"SS2M13.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",7003.5,0.5,0,9405.18088160216,-2401.68088160216,-1.6933191197337
"SS2M15.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",5688.5,-0.5,-1,5710.46786210938,-21.9678621093844,-0.015488569365918
"SS2M15.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",4595,0.5,0,5650.02043130973,-1055.02043130973,-0.743848311293837
"SS2M17.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",10391.5,-0.5,-1,8831.38036482339,1560.11963517661,1.09997145230809
"SS2M17.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",7085,0.5,0,8093.09590524518,-1008.09590524518,-0.710763900380538
"SS2M18.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",9680,-0.5,-1,7910.42742152441,1769.57257847559,1.24764747216968
"SS2M18.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",7405,0.5,0,8527.81701950331,-1122.81701950331,-0.791648691402756
"SS2M19.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",8078.5,-0.5,-1,6736.79433529259,1341.70566470741,0.945977407951245
"SS2M19.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",3889,0.5,0,5998.50987571438,-2109.50987571438,-1.48732224717186
"SS2M2.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Novel",4985,-0.5,-1,5337.59002528502,-352.590025285017,-0.248595654741698
"SS2M2.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Familiar",6348.5,0.5,0,6632.81665204248,-284.316652042477,-0.200459114551901
"SS2M2.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",5697.5,-0.5,-1,5711.98870874546,-14.4887087454563,-0.0102153486447239
"SS2M2.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",4590,0.5,0,5651.5412779458,-1061.5412779458,-0.748445872264696
"SS2M24.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7537.5,-0.5,-1,6774.8155011944,762.684498805601,0.537735156258769
"SS2M24.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",4530,0.5,0,6036.53104161619,-1506.53104161619,-1.06218850172102
"SS2M25.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",5707.5,-0.5,-1,6497.26099011117,-789.760990111174,-0.55682559444906
"SS2M25.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",5630,0.5,0,5758.97653053296,-128.976530532965,-0.0909356554492338
"SS2M27.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",8417.5,-0.5,-1,7777.8687580204,639.631241979605,0.450975739499805
"SS2M27.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",7303.5,0.5,0,7717.42132722074,-413.921327220742,-0.29183764704862
"SS2M28.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",8960,-0.5,-1,9418.80737800638,-458.807378006382,-0.323484819071724
"SS2M28.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",10061.5,0.5,0,8680.52291842817,1380.97708157183,0.973665949565975
"SS2M4.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",9695,-0.5,-1,8839.79992165799,855.200078342006,0.602963805452884
"SS2M4.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",8819,0.5,0,8779.35249085834,39.6475091416578,0.0279537076693551
"SS2M5.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",9432.5,-0.5,-1,8467.24739615644,965.252603843557,0.680556980730375
"SS2M5.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",9117,0.5,0,9084.63699413535,32.363005864654,0.0228177261277588
"SS2M7.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",7393,-0.5,-1,7938.18287263273,-545.182872632733,-0.384384365571709
"SS2M7.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",9765,0.5,0,8555.57247061164,1209.42752938836,0.852713936782234
"SS2M7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",4634,-0.5,-1,4764.93636646753,-130.93636646753,-0.0923174492108293
