"Model","Participant","Location","Study","HPPprior","HPP","totalStudies","Item","LookingTime","LogLookingTime","ItemCenter","ItemNovel",".fitted",".resid",".scresid",".fittedExp"
"Raw","SS2F6.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",9047.5,9.1102437554379,-0.5,-1,7633.41563534963,1414.08436465037,1.0793500910006,Inf
"Raw","SS2F6.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",5392.5,8.59276437826331,0.5,0,6912.74051446391,-1520.24051446391,-1.16037754086555,Inf
"Raw","SS2F7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",6802.5,8.8250454706574,-0.5,-1,7016.68396218862,-214.183962188617,-0.1634835126236,Inf
"Raw","SS2F7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",7298.5,8.89542412657063,0.5,0,7098.67884813549,199.821151864506,0.152520587767142,Inf
"Raw","SS2F8.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",5070,8.53109609658523,-0.5,-1,5054.12950943368,15.8704905663217,0.012113715323639,Inf
"Raw","SS2F8.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",4053.5,8.30733598442776,0.5,0,5136.12439538055,-1082.62439538055,-0.826351502700046,Inf
"Raw","SS2M1.B","Wisconsin","Saffran & Wilson (2003)",4,5,5,"Familiar",5165,8.54966038155374,-0.5,-1,4864.73330342207,300.266696577933,0.229189215564217,Inf
"Raw","SS2M1.B","Wisconsin","Saffran & Wilson (2003)",4,5,5,"Novel",5928.5,8.68752650889813,0.5,0,6552.06820303414,-623.568203034138,-0.475960567498664,Inf
"Raw","SS2M10.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",5634,8.63657494843632,-0.5,-1,6259.45928584189,-625.459285841886,-0.477404003584698,Inf
"Raw","SS2M10.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",6546.5,8.78668583466781,0.5,0,6341.45417178876,205.045828211239,0.156508507463637,Inf
"Raw","SS2M13.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",13156.5,9.48467121205955,-0.5,-1,9888.72682967575,3267.77317032425,2.49424387747252,Inf
"Raw","SS2M13.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7003.5,8.8541653030791,0.5,0,9168.05170879003,-2164.55170879003,-1.65217093283941,Inf
"Raw","SS2M15.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",5688.5,8.64620187197977,-0.5,-1,5994.56931031178,-306.069310311779,-0.233618266488075,Inf
"Raw","SS2M15.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",4595,8.43272403478979,0.5,0,5273.89418942606,-678.894189426057,-0.518190090672539,Inf
"Raw","SS2M17.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",10391.5,9.24874344325913,-0.5,-1,9313.7315649258,1077.7684350742,0.822645018610706,Inf
"Raw","SS2M17.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7085,8.86573515212478,0.5,0,7790.38643720748,-705.386437207483,-0.538411239260631,Inf
"Raw","SS2M18.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",9680,9.17781718027062,-0.5,-1,8193.230920907,1486.769079093,1.13482927959018,Inf
"Raw","SS2M18.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",7405,8.9099107267019,0.5,0,8275.22580685388,-870.225806853876,-0.66423073990429,Inf
"Raw","SS2M19.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",8078.5,8.99696149071688,-0.5,-1,7141.6145422785,936.885457721504,0.715111084831824,Inf
"Raw","SS2M19.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",3889,8.26590733415575,0.5,0,5618.26941456018,-1729.26941456018,-1.31992626934361,Inf
"Raw","SS2M2.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Familiar",4985,8.51418868239594,-0.5,-1,5442.43074437359,-457.43074437359,-0.349150254333079,Inf
"Raw","SS2M2.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Novel",6348.5,8.75597384350985,0.5,0,6327.09563715306,21.4043628469371,0.0163376397930569,Inf
"Raw","SS2M2.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",5697.5,8.64778276111984,-0.5,-1,5996.14645100711,-298.646451007113,-0.22795250561393,Inf
"Raw","SS2M2.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",4590,8.43163530305459,0.5,0,5275.47133012139,-685.471330121391,-0.523210326795288,Inf
"Raw","SS2M24.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",7537.5,8.92764584103544,-0.5,-1,7181.04305966182,356.456940338181,0.272078413855413,Inf
"Raw","SS2M24.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",4530,8.41847721847708,0.5,0,5657.6979319435,-1127.6979319435,-0.860755479582262,Inf
"Raw","SS2M25.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",5707.5,8.64953637840395,-0.5,-1,6893.21488276356,-1185.71488276356,-0.905038976884552,Inf
"Raw","SS2M25.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",5630,8.63586472113374,0.5,0,5369.86975504524,260.130244954763,0.198553644027705,Inf
"Raw","SS2M27.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",8417.5,9.03806815103523,-0.5,-1,8138.49494303001,279.005056969991,0.212960514349966,Inf
"Raw","SS2M27.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7303.5,8.89610896429087,0.5,0,7417.81982214429,-114.319822144286,-0.0872586625799489,Inf
"Raw","SS2M28.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",8960,9.10052550596898,-0.5,-1,9922.90215849815,-962.902158498153,-0.734969255286706,Inf
"Raw","SS2M28.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",10061.5,9.21647153790642,0.5,0,8399.55703077984,1661.94296922016,1.26853696986397,Inf
"Raw","SS2M4.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",9695,9.17936556767675,-0.5,-1,9239.73343354624,455.266566453758,0.347498368707932,Inf
"Raw","SS2M4.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",8819,9.08466376388818,0.5,0,8519.05831266052,299.94168733948,0.228941140725212,Inf
"Raw","SS2M5.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",9432.5,9.15191645183847,-0.5,-1,8770.66155798578,661.838442014225,0.505171685985209,Inf
"Raw","SS2M5.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",9117,9.1178960815849,0.5,0,8852.65644393265,264.343556067348,0.201769603305995,Inf
"Raw","SS2M7.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",7393,8.9082888855571,-0.5,-1,8222.01373859682,-829.013738596825,-0.632774165787816,Inf
"Raw","SS2M7.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",9765,9.18655984331078,0.5,0,8304.0086245437,1460.9913754563,1.1151535321867,Inf
"Raw","SS2M7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",4634,8.44117570499232,-0.5,-1,4931.30967778462,-297.309677784624,-0.226932165996713,Inf
"Raw","SS2M7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",4178,8.33758794211651,0.5,0,5013.3045637315,-835.304563731501,-0.637575861394754,Inf
"Raw","SS2M9.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",5957.5,8.6924062089729,-0.5,-1,6335.5563243917,-378.0563243917,-0.288564910507603,Inf
"Raw","SS2M9.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",6416,8.76655014954635,0.5,0,6417.55121033858,-1.55121033857631,-0.00118401635854123,Inf
"Raw","G3M2.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",7633,8.94023623179847,-0.5,-1,5898.37794886757,1734.62205113243,1.32401185922479,Inf
"Raw","G3M2.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",5457,8.60465446718623,0.5,0,6840.12402036363,-1383.12402036363,-1.05571850913839,Inf
"Raw","G3M9.P","Wisconsin","Saffran et al. (2008)",2,3,3,"Familiar",5805,8.66647489413199,-0.5,-1,4705.49210057575,1099.50789942425,0.839238436522043,Inf
"Raw","G3M9.P","Wisconsin","Saffran et al. (2008)",2,3,3,"Novel",4732,8.46210322509828,0.5,0,6022.59702068649,-1290.59702068649,-0.985093991946862,Inf
"Raw","G3M11.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",4104,8.31971738685061,-0.5,-1,4675.6996248107,-571.699624810699,-0.436370033846606,Inf
"Raw","G3M11.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",5885,8.68016201969438,0.5,0,5617.44569630676,267.554303693244,0.204220320412288,Inf
"Raw","G3F4.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",6389,8.76233304060234,-0.5,-1,6504.78854622309,-115.788546223088,-0.0883797183724732,Inf
"Raw","G3F4.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",8239,9.01663425631559,0.5,0,7446.53461771914,792.465382280855,0.604877335371112,Inf
"Raw","G3M13.P","Wisconsin","Saffran et al. (2008)",5,6,6,"Familiar",3552,8.17526610411206,-0.5,-1,3728.328132652,-176.328132652001,-0.134588706856228,Inf
"Raw","G3M13.P","Wisconsin","Saffran et al. (2008)",5,6,6,"Novel",5924,8.68676717538769,0.5,0,6171.5095986068,-247.509598606798,-0.188920487672475,Inf
"Raw","G3F9.P","Wisconsin","Saffran et al. (2008)",3,4,4,"Familiar",4962,8.50956416425175,-0.5,-1,5566.04343760744,-604.043437607436,-0.461057597161894,Inf
"Raw","G3F9.P","Wisconsin","Saffran et al. (2008)",3,4,4,"Novel",8230,9.01554129367111,0.5,0,7258.50720633286,971.492793667136,0.741526362545075,Inf
"Raw","G3M19.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",3197,8.06996814905984,-0.5,-1,4116.60324831517,-919.603248315168,-0.701919824987838,Inf
"Raw","G3M19.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",5374,8.58932778917544,0.5,0,5058.34931981123,315.650680188774,0.240931587183197,Inf
"Raw","G3F14.P","Wisconsin","Saffran et al. (2008)",3,4,4,"Familiar",3372,8.12326131912175,-0.5,-1,3389.58927804796,-17.5892780479649,-0.0134256408855774,Inf
"Raw","G3F14.P","Wisconsin","Saffran et al. (2008)",3,4,4,"Novel",4300,8.36637030168165,0.5,0,5082.05304677339,-782.053046773392,-0.596929750659441,Inf
"Raw","G3F18.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",5848,8.67385500142962,-0.5,-1,5334.94443545987,513.055564540128,0.391607872993964,Inf
"Raw","G3F18.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",5813,8.66785206770135,0.5,0,6276.69050695593,-463.690506955929,-0.353928240344232,Inf
"Raw","G3F20.P","Wisconsin","Saffran et al. (2008)",0,1,1,"Familiar",4313,8.36938899664784,-0.5,-1,4712.54134342346,-399.541343423462,-0.304964113997004,Inf
"Raw","G3F20.P","Wisconsin","Saffran et al. (2008)",0,1,1,"Novel",5297,8.57489590154453,0.5,0,5278.92856630484,18.0714336951642,0.0137936632997208,Inf
"Raw","G3M31.P","Wisconsin","Saffran et al. (2008)",2,3,3,"Familiar",3652,8.20303024171486,-0.5,-1,4164.13855690272,-512.138556902715,-0.390907934361141,Inf
"Raw","G3M31.P","Wisconsin","Saffran et al. (2008)",2,3,3,"Novel",5512,8.61468281269349,0.5,0,5481.24347701346,30.7565229865413,0.0234760080192198,Inf
"Raw","G3M27.P","Wisconsin","Saffran et al. (2008)",0,1,1,"Familiar",3425,8.13885675069633,-0.5,-1,4201.54775813559,-776.547758135586,-0.59272764367011,Inf
"Raw","G3M27.P","Wisconsin","Saffran et al. (2008)",0,1,1,"Novel",4889,8.49474306257865,0.5,0,4767.93498101696,121.065018983039,0.0924071735201185,Inf
"Log-transformed","baby50996","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,3,"Familiar",6541,8.78584533796121,-0.5,-1,8.7313029575272,0.0545423804340128,0.268879000332466,6193.79310523663
"Log-transformed","baby50996","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,3,"Novel",4770.83,8.47027557293829,0.5,0,8.63403077608585,-0.163755203147559,-0.807268310828952,5619.68435143794
"Log-transformed","baby51010","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",7654.67,8.94307119808353,-0.5,-1,8.91950907832427,0.023562119759255,0.11615479845525,7476.41799296701
"Log-transformed","baby51010","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",6785.17,8.82249462722407,0.5,0,8.82223689688292,0.000257730341148843,0.00127054000819208,6783.42148115401
"Log-transformed","baby51274","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,3,"Familiar",3580.25,8.18318790935881,-0.5,-1,8.48719334069527,-0.304005431336456,-1.49866353142175,4852.22839207844
"Log-transformed","baby51274","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,3,"Novel",4501.5,8.41216595354853,0.5,0,8.38992115925391,0.0222447942946165,0.109660744634606,4402.4705864831
"Log-transformed","baby51689","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Familiar",7520.67,8.92541050871978,-0.5,-1,8.80407894351286,0.121331565206917,0.598131392543058,6661.35997749167
"Log-transformed","baby51689","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Novel",5052.83,8.52770376134579,0.5,0,8.7068067620715,-0.179103000725718,-0.882928750239236,6043.91199201588
"Log-transformed","baby52110","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",8974.83,9.10217927167291,-0.5,-1,9.18539132586907,-0.0832120541961601,-0.410212641432899,9753.59609131241
"Log-transformed","baby52110","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",11885.67,9.38308875178551,0.5,0,9.08811914442771,0.294969607357793,1.45411939346462,8849.52570957737
"Log-transformed","baby53657","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,3,"Familiar",9755.17,9.1855526798659,-0.5,-1,8.93719965171304,0.248353028152852,1.22431242288863,7609.85693986886
"Log-transformed","baby53657","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,3,"Novel",5585.33,8.62789879659749,0.5,0,8.83992747027169,-0.212028673674197,-1.04524330191839,6904.49184127674
"Log-transformed","baby53858","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",5321.17,8.5794484829678,-0.5,-1,8.59774726547031,-0.0182987825025087,-0.0902079870263149,5419.4372762325
"Log-transformed","baby53858","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",4085.33,8.31515778738504,0.5,0,8.50047508402896,-0.185317296643921,-0.913563527470461,4917.10432321257
"Log-transformed","baby53918","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",8838.67,9.08689169182389,-0.5,-1,8.87110744305555,0.215784248768344,1.06375725875255,7123.16510648034
"Log-transformed","baby53918","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",5154.67,8.54765837888307,0.5,0,8.77383526161419,-0.226176882731126,-1.11499009839942,6462.9119509582
"Log-transformed","baby54153","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",5755.17,8.65785386025054,-0.5,-1,8.86329724624003,-0.205443385989488,-1.01277963686607,7067.74847414911
"Log-transformed","baby54153","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",7750.83,8.95555521338714,0.5,0,8.76602506479868,0.18953014858846,0.934331733962048,6412.63194059462
"Log-transformed","baby54163","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",6388,8.7621765093349,-0.5,-1,8.83956435620227,-0.0773878468673637,-0.381500894130443,6901.9851782768
"Log-transformed","baby54163","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",6548.5,8.78699129476946,0.5,0,8.74229217476091,0.0446991200085449,0.220354421790942,6262.23340709035
"Log-transformed","baby54177","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Familiar",5053,8.52773740529191,-0.5,-1,8.55706088170169,-0.0293234764097772,-0.144556709124062,5203.36536962847
"Log-transformed","baby54177","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Novel",3853.5,8.25673710521805,0.5,0,8.45978870026033,-0.203051595042282,-1.00098876243464,4721.06033341552
"Log-transformed","baby54295","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Familiar",7073.83,8.86415733781141,-0.5,-1,8.86331846430368,0.00083887350772649,0.00413541668640172,7067.89843967709
"Log-transformed","baby54295","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Novel",6306.33,8.74930916984901,0.5,0,8.76604628286233,-0.0167371130133205,-0.0825093840727703,6412.76800567082
"Log-transformed","baby54489","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Familiar",6584.83,8.79252379759509,-0.5,-1,8.9401444627949,-0.147620665199819,-0.727729456827827,7632.29955933565
"Log-transformed","baby54489","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Novel",8340.67,9.02889882785747,0.5,0,8.84287228135355,0.186026546503916,0.917059935068072,6924.85423234791
"Log-transformed","baby54607","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",1,2,2,"Familiar",5616.33,8.63343370466307,-0.5,-1,8.65208839925399,-0.0186546945909214,-0.0919625361636489,5722.08426075497
"Log-transformed","baby54607","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",1,2,2,"Novel",5303,8.57602797713713,0.5,0,8.65920108861111,-0.0831731114739789,-0.410020664476137,5762.92875347672
"Log-transformed","baby54711","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",16625.5,9.71869294025977,-0.5,-1,9.50901196597867,0.20968097428111,1.03366978677528,13480.6683753561
"Log-transformed","baby54711","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",15406.83,9.64256619657529,0.5,0,9.41173978453731,0.230826412037981,1.13791100471293,12231.1320105063
"Log-transformed","baby54916","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",9547.33,9.16401681323285,-0.5,-1,9.04091861901213,0.123098194220718,0.606840389829376,8441.52804351051
"Log-transformed","baby54916","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",7556.67,8.93018589594497,0.5,0,8.94364643757077,-0.013460541625804,-0.0663567843478783,7659.07453515565
"Log-transformed","baby54953","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",9747,9.18471482433721,-0.5,-1,9.03356545011608,0.151149374221134,0.745125026045115,8379.68371661159
"Log-transformed","baby54953","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",7256,8.88958399179497,0.5,0,8.93629326867472,-0.0467092768797475,-0.230263944729609,7602.96261953399
"Log-transformed","baby54965","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",9526.5,9.16183266791114,-0.5,-1,9.02963241012043,0.132200257790707,0.651711070833518,8346.79081235845
"Log-transformed","baby54965","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",7345.33,8.90182001612153,0.5,0,8.93236022867908,-0.0305402125575505,-0.150554885156688,7573.11859081621
"Log-transformed","baby55012","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",1,2,2,"Familiar",5160.83,8.54885269825338,-0.5,-1,8.66827343160877,-0.11942073335539,-0.588711514753463,5815.44990450823
"Log-transformed","baby55012","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",1,2,2,"Novel",6029.5,8.70441936754365,0.5,0,8.67538612096589,0.0290332465777574,0.143125955525133,5856.96084536024
"Log-transformed","baby55015","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Familiar",8689,9.06981313683921,-0.5,-1,9.00761249260848,0.0622006442307246,0.306632143806528,8165.00397802095
"Log-transformed","baby55015","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,2,"Novel",7587.33,8.93423502984492,0.5,0,8.91034031116713,0.0238947186777967,0.117794420048908,7408.18175633263
"Log-transformed","baby55348","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",6477.67,8.77611615678505,-0.5,-1,8.79396601559209,-0.0178498588070397,-0.087994916135335,6594.33361182591
"Log-transformed","baby55348","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",5708,8.64962397859673,0.5,0,8.69669383415073,-0.047069855554005,-0.232041498857319,5983.09836587987
"Log-transformed","baby55503","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",4452.5,8.40122101516382,-0.5,-1,8.74024352142286,-0.339022506259047,-1.67128812214977,6249.41739398367
"Log-transformed","baby55503","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",7180.33,8.87910062198888,0.5,0,8.64297133998151,0.236129282007372,1.16405270159005,5670.15277034062
"Log-transformed","baby55547","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",13596.67,9.51758018880159,-0.5,-1,9.22657603312685,0.291004155674743,1.43457080251716,10163.6817567949
"Log-transformed","baby55547","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",8770.67,9.07916847925544,0.5,0,9.12930385168549,-0.0501353724300557,-0.247153657633227,9221.60013277897
"Log-transformed","baby56526","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Familiar",9924.17,9.20272847485441,-0.5,-1,8.90955139374825,0.29317708110616,1.44528272988717,7402.33961748841
"Log-transformed","baby56526","Barcelona","Santolin, Saffran &
Sebastian-Galles (2019)",0,1,1,"Novel",5094.33,8.53588343553772,0.5,0,8.8122792123069,-0.276395776769178,-1.36255549468955,6716.20950290677
"Log-transformed","baby10","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",8213.83,9.01357459793028,-0.5,-1,8.79883725408362,0.214737343846666,1.05859630416011,6626.53454908981
"Log-transformed","baby10","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",6076.66,8.71221048191129,0.5,0,8.80594994344074,-0.0937394615294469,-0.462109876891689,6673.83504831822
"Log-transformed","baby11","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",3963.33,8.28483985997347,-0.5,-1,8.67288810658017,-0.388048246606704,-1.91297159746463,5842.34833164529
"Log-transformed","baby11","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",7730.33,8.95290683148525,0.5,0,8.57561592513882,0.377290906346428,1.85994085563775,5300.81533838096
"Log-transformed","baby15","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",7185.5,8.8798203855143,-0.5,-1,8.78126540648911,0.0985549790251916,0.485849059524281,6511.11116489436
"Log-transformed","baby15","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",5717.5,8.65128692589694,0.5,0,8.68399322504776,-0.0327062991508189,-0.161233098927284,5907.58988912526
"Log-transformed","baby23","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",4622,8.43858279083433,-0.5,-1,8.67987022474458,-0.24128743391025,-1.18948097802707,5883.28303723314
"Log-transformed","baby23","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",6755.17,8.81806341662093,0.5,0,8.58259804330322,0.235465373317707,1.1607798135465,5337.95576598553
"Log-transformed","baby25","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",3221,8.0774471493312,-0.5,-1,8.26020900204988,-0.182761852718684,-0.900965888670029,3866.90220651806
"Log-transformed","baby25","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",3606,8.19035440376326,0.5,0,8.26732169140701,-0.0769672876437433,-0.379427652318703,3894.50432697495
"Log-transformed","baby28","Wisconsin","Santolin & Saffran (2019)",3,4,4,"Familiar",5842.83,8.67297054748802,-0.5,-1,8.6117333724298,0.0612371750582206,0.301882504610501,5495.76663670226
"Log-transformed","baby28","Wisconsin","Santolin & Saffran (2019)",3,4,4,"Novel",6909,8.8405801884888,0.5,0,8.82761580338387,0.0129643851049259,0.0639108685612813,6820.00717836996
"Log-transformed","baby30","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",3823.33,8.24887704961534,-0.5,-1,8.37196903296641,-0.123091983351065,-0.606809771942693,4324.1420639261
"Log-transformed","baby30","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",3548.67,8.17432816438408,0.5,0,8.27469685152506,-0.100368687140971,-0.494790143891797,3923.3330976934
"Log-transformed","baby31","Wisconsin","Santolin & Saffran (2019)",3,4,4,"Familiar",3233.33,8.081267844895,-0.5,-1,8.33485695886998,-0.253589113974982,-1.2501248922071,4166.60551814744
"Log-transformed","baby31","Wisconsin","Santolin & Saffran (2019)",3,4,4,"Novel",5900.67,8.68282118276847,0.5,0,8.55073938982405,0.132081792944419,0.651127071580257,5170.57608549636
"Log-transformed","baby39","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",3990.25,8.29160916456267,-0.5,-1,8.47994022845839,-0.188331063895726,-0.928420574769309,4817.16195906898
"Log-transformed","baby39","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",5276.25,8.57097089709671,0.5,0,8.48705291781552,0.0839179792811926,0.413692658800363,4851.54707603171
"Log-transformed","baby49","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",9794.33,9.18955892579306,-0.5,-1,9.01892954002171,0.170629385771347,0.841156148823538,8257.93256194328
"Log-transformed","baby49","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",9246.33,9.13198199502093,0.5,0,9.02604222937883,0.105939765642097,0.522254035387486,8316.87805296589
"Log-transformed","baby53","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",5418.5,8.59757430336305,-0.5,-1,8.70784387518656,-0.110269571823506,-0.543598794241553,6050.18346395978
"Log-transformed","baby53","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",7200.5,8.88190574703744,0.5,0,8.71495656454368,0.166949182493759,0.823013754406132,6093.36994343087
"Log-transformed","baby54","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",9212.5,9.12831653649759,-0.5,-1,9.14123531465982,-0.0129187781622271,-0.063686038822214,9332.28632432305
"Log-transformed","baby54","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",13688.17,9.52428723513255,0.5,0,9.14834800401694,0.375939231115604,1.85327746687572,9398.90060042963
"Log-transformed","baby58","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",3677.67,8.21003467846358,-0.5,-1,8.25645858388271,-0.0464239054191271,-0.228857141571323,3852.42686748635
"Log-transformed","baby58","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",3126.33,8.04761507162851,0.5,0,8.26357127323983,-0.215956201611316,-1.06460493918298,3879.92566232747
"Log-transformed","baby67","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Familiar",5487.83,8.61028819224955,-0.5,-1,8.52018966835403,0.0900985238955183,0.444161051345507,5015.00485431169
